ID,CustomerID,Product_Category,Purchase_Date,Price,Quantity,Product_Description,Country,Phone_Number,Email
9854,CUST_9854,Books,2024-12-05,467.37,16.0,Often agreement himself store five world.,Canada,001-662-605-9626x352,christopher64@example.net
9855,CUST_9855,Furniture,14/08/2024,97.74,8.0,For anything ten again maintain.,Usa,001 545 433 3219x443,gbernard@example.com
9856,CUST_9856,Electronics,2024-09-18,144.19,14.0,Change region least recognize see.,United Kingdom,707.371.6402,glopezexample.org.
9857,CUST_9857,Sports,Oct 12 2024,348.84,1.0,LEG BUILDING SON.,USA,7753282609,lindasawyerexample.net.
9858,CUST_9858,Furniture,2024-07-25,410.92,2.0,Though medical store clear pressure choice.,Canada,323.243.8686,lauraclark@example.net
9859,CUST_9859,Electronics,2024-06-28,61.96,2.0,Series medical already.,United Kingdom,001 676 611 1191x8398,annetteyoungexample.net.
9860,CUST_9860,nan,07/04/2024,114.56,19.0,Which realize speak true.,Canada,807 616 6389,ryan49@example.org
9861,CUST_9861,Furniture,2024-09-28,329.06,9.0,Western country walk agent scientist.,USA,737742 8593x4423,eugene69example.org.
9862,CUST_9862,Sports,26/10/2024,411.78,12.0,Discussion stay full no.,usa,639 586 1055x377,marcusallen@example.com
9863,CUST_9863,Sports,Jul 17 2024,185.0,17.0,Look must force person suffer.,Usa,001 479 680 2570,jessemiranda@example.net
9864,CUST_9864,nan,Oct 01 2024,285.99,12.0,Anyone her senior success.,Usa,680 551 6886,aaronhodgeexample.org.
9865,CUST_9865,Clothing,May 08 2024,74.33,16.0,Threat take entire it tax.,CAN,945377 6220x6208,kevinwatts@example.com
9866,CUST_9866,Sports,17/06/2024,216.26,8.0,Floor adult decision.,CAN,001 840 752 0749,keithjohnson@example.net
9867,CUST_9867,Books,Sep 27 2024,93.03,6.0,Sea image onto.,UK,(209)952-1113,hosamantha@example.com
9868,CUST_9868,Electornics,2024-08-29,29.34,13.0,Leader especially school own traditional.,usa,8082904175,ramirezkatie@example.org
9869,CUST_9869,Books,Aug 15 2024,430.75,10.0,"A, increase, more, sort, between, exactly. - able",USA,+1-903-576-6843x851,christinelarsonexample.org.
9870,CUST_9870,Clothing,23/04/2024,198.59,7.0,"Make, PM, result. - travel",usa,3794408729,mary80@example.org
9871,CUST_9871,Electornics,Jul 22 2024,218.42,,"Pressure, then, box, TV, indicate. - general",USA,(577)287-6155,iprice@example.net
9872,CUST_9872,Electronics,Dec 09 2024,142.29,,INTERNATIONAL LITTLE ENERGY TELL BAG NORTH.,UK,423 918 0452x75733,ywilliams@example.net
9873,CUST_9873,Books,Dec 31 2024,44.8,9.0,WHOSE DOG ATTORNEY YARD CAUSE EACH.,CAN,8978162966,dvasquezexample.net.
9874,CUST_9874,Books,04/02/2025,106.29,13.0,"POSITION, WHOM, COUPLE, WAIT. - RESPONSE",United Kingdom,(393)392-7574x696,williamsjamie@example.org
9875,CUST_9875,Electornics,2025-01-09,31.13,16.0,Rate score American small seat site.,usa,001 782 471 1567,matthew80example.org.
9876,CUST_9876,nan,12/09/2024,194.86,13.0,Important shake hundred.,usa,315310 3488,john25@example.net
9877,CUST_9877,Furniture,Dec 28 2024,242.49,8.0,Three table Mrs face health.,CAN,2892128743,frankwalls@example.com
9878,CUST_9878,Grocery,23/10/2024,192.31,16.0,Popular professional among.,USA,917.723.5780,robertfrazier@example.net
9879,CUST_9879,Electronics,Sep 13 2024,177.14,,Tell throughout space which.,United Kingdom,644793 6620,gberryexample.net.
9880,CUST_9880,Grocery,2024-04-30,23.86,19.0,SHARE WAR WITHOUT.,Usa,777.443.9177x290,brownvictoria@example.org
9881,CUST_9881,Furniture,2024-09-11,60.86,4.0,Religious country someone.,United Kingdom,001 355 411 6200x4965,durandavid@example.com
9882,CUST_9882,Sports,Apr 07 2024,222.55,3.0,Trial north everybody bill water.,UK,001-229-917-1203x85718,kellyshelby@example.org
9883,CUST_9883,Furniture,2024-07-23,243.0,9.0,"DAY, HAPPY, DIRECTION, SECURITY, BUDGET. - FLY",United Kingdom,6953303179,susanpage@example.com
9884,CUST_9884,nan,2024-11-26,40.18,9.0,Three civil management public spend president.,United Kingdom,839.887.8338,sosakevin@example.net
9885,CUST_9885,Books,2024-03-14,293.54,14.0,South trial minute.,USA,542 655 4664x253,becknicholas@example.org
9886,CUST_9886,Electronics,Apr 12 2024,401.9,16.0,"Speak, everyone, color, head. - shoulder",usa,333 988 5922,jenniferreyesexample.com.
9887,CUST_9887,Clothing,Oct 12 2024,23.52,11.0,Single medical strategy court myself.,Canada,+1 702 745 0197x98942,alvarezcorey@example.org
9888,CUST_9888,Books,2024-10-02,232.25,10.0,Detail push keep amount where opportunity.,UK,(276)414-3909x766,rriley@example.org
9889,CUST_9889,nan,2024-05-20,359.03,18.0,Watch fast so.,CAN,848.515.2891,anthonyhartman@example.com
9890,CUST_9890,nan,2024-02-25,91.88,,Security movie financial.,usa,350 660 0281x8130,larsonjulie@example.com
9891,CUST_9891,Sports,2024-11-07,361.23,18.0,Eat reason cost speech.,UK,279.587.2087x895,wallpatricia@example.org
9892,CUST_9892,nan,Jan 07 2025,267.81,15.0,Leg support energy by.,United Kingdom,(402)253-8700,simontracy@example.com
9893,CUST_9893,Clothing,Mar 16 2024,439.28,13.0,Training indicate contain finally civil pretty.,Canada,(215)939-5422x54521,bryantdonaldexample.net.
9894,CUST_9894,Sports,2024-03-30,176.78,15.0,Turn camera hot.,CAN,982.585.1014x88702,xyates@example.com
9895,CUST_9895,Sports,11/01/2025,363.34,8.0,Front response field degree.,USA,+1-415-800-5712x2305,elizabeth64@example.net
9896,CUST_9896,nan,2024-07-14,407.21,16.0,Central media stock do continue.,usa,+1-258-899-2844x215,fbanks@example.com
9897,CUST_9897,Furniture,Jul 15 2024,44.71,2.0,Maybe future reveal foreign truth.,United Kingdom,(933)434-7293,michellefowler@example.com
9898,CUST_9898,nan,2024-03-10,182.34,14.0,Perhaps expert along cost security reveal.,UK,7807257320,jessicaadams@example.org
9899,CUST_9899,Sports,2024-12-02,268.64,17.0,"Employee, performance, without. - challenge",United Kingdom,327 307 3217x016,kimberly86@example.com
9900,CUST_9900,Clothing,2024-10-06,12.83,7.0,Explain pick attorney answer.,USA,332694 1771x48600,shannon10@example.net
9901,CUST_9901,Clothing,2024-10-13,388.85,5.0,Account low product.,Canada,(348)942-9314,madison88@example.net
9902,CUST_9902,nan,2024-04-25,84.9,15.0,Together despite individual specific find in.,USA,001-705-902-1571,thompsonjacquelineexample.org.
9903,CUST_9903,Electronics,Sep 23 2024,344.92,13.0,"Couple, firm, side. - evidence",usa,360874 6769x9320,jamieford@example.net
9904,CUST_9904,Sports,Apr 25 2024,179.86,17.0,Oil section adult nor we.,usa,599.868.8459x3841,wagneramanda@example.org
9905,CUST_9905,Electornics,Jul 10 2024,376.72,11.0,Technology purpose over feeling sit check.,UK,929396 6458x8200,hollowayjustin@example.net
9906,CUST_9906,Clothing,May 24 2024,96.92,17.0,Kind bank action use ask heavy.,CAN,001 603 963 3406x33207,pamela48@example.com
9907,CUST_9907,Electornics,Nov 03 2024,395.63,6.0,Purpose entire traditional school point nice.,UK,914.318.7737x65364,ywilson@example.net
9908,CUST_9908,Grocery,Apr 10 2024,63.95,10.0,"Could, first, impact, character, sit, throughout. - whose",UK,832-421-8484,kgordon@example.net
9909,CUST_9909,Furniture,16/04/2024,42.13,7.0,Style possible heavy executive four.,usa,823-706-9601x52342,xellis@example.net
9910,,Books,2024-06-13,338.26,18.0,"Method, look, may, decide, sister. - social",UK,+1-515-347-0310x13506,campbelllindsey@example.com
9911,CUST_9911,Furniture,16/01/2025,238.66,8.0,HERSELF APPEAR EXIST REACH WISH SCIENCE.,USA,362.536.5380x54263,mjones@example.org
9912,,Clothing,May 16 2024,300.86,3.0,"Significant, modern, prevent, traditional, citizen, hospital. - focus",United Kingdom,+1-220-486-5413x25680,fergusondaniel@example.net
9913,CUST_9913,Books,05/05/2024,342.74,,Pressure thought industry.,UK,393.895.3065x12099,xcosta@example.org
9914,CUST_9914,Books,2024-10-25,309.58,13.0,Society analysis full rich himself.,United Kingdom,725-855-4899x93961,denise27example.org.
9915,CUST_9915,Clothing,2024-04-24,416.08,6.0,"Rock, last, magazine, suddenly, the, him. - fill",USA,414.352.4501x77713,cynthia14@example.com
9916,CUST_9916,nan,Oct 02 2024,89.48,2.0,Control same candidate agency throw throw.,usa,001 322 607 4216x00732,curtisbarr@example.net
9917,CUST_9917,Books,05/06/2024,474.42,16.0,For know network another.,Usa,(549)329-6097,schultzamanda@example.net
9918,CUST_9918,Electornics,2024-12-15,240.41,13.0,STYLE PROPERTY LATER SOMETHING CAPITAL RADIO MAYBE.,USA,+1-259-269-5328,parkpaulexample.org.
9919,CUST_9919,Books,Sep 18 2024,99999.99,4.0,"Far, thought, his, collection, agree. - movie",Usa,510-452-7895x2252,raymondjohnexample.org.
9920,CUST_9920,Grocery,Aug 17 2024,297.16,13.0,"Perhaps, late, behavior, six. - interview",Canada,221581 9206,elizabetherickson@example.org
9921,CUST_9921,Books,2024-06-22,415.92,8.0,For cold dark with color relationship.,Canada,450-268-6132x35100,gholmes@example.org
9922,CUST_9922,Electornics,Apr 13 2024,253.61,3.0,ORDER FREE OK CAN SENIOR HELP.,United Kingdom,001 706 261 4134x0003,kimberlysmith@example.com
9923,CUST_9923,Furniture,Mar 19 2024,357.05,11.0,Administration better television Democrat.,USA,(741)630-0539x93606,snowjohnexample.org.
9924,CUST_9924,nan,07/11/2024,115.85,8.0,Although its listen threat hit.,United Kingdom,+1-788-528-3571,richard75example.com.
9925,CUST_9925,Electornics,29/10/2024,173.64,6.0,Worry year environmental.,United Kingdom,918.270.9329x19323,ashley46@example.net
9926,CUST_9926,Electornics,Oct 19 2024,50.92,19.0,Measure three just phone front visit.,CAN,388.365.9774,allenmichael@example.org
9927,CUST_9927,Electronics,Nov 16 2024,260.15,5.0,Almost everyone soon could.,UK,001 580 863 3914x94640,stricklandlauren@example.net
9928,CUST_9928,Furniture,16/05/2024,281.84,18.0,Current buy Congress serve vote.,USA,001-838-931-4783x302,elizabeth94example.org.
9929,CUST_9929,Grocery,01/09/2024,33.17,16.0,BIT ANIMAL WRITE CHILD MONTH PARTICULARLY.,CAN,(925)823-1070x2179,goldenjoshua@example.net
9930,CUST_9930,Sports,2024-03-01,338.53,10.0,Hand interview sure I program modern half.,Canada,872.272.6171,robertsanchez@example.org
9931,CUST_9931,nan,2024-09-23,489.92,11.0,"STRATEGY, PARENT, COLOR, HE, SHE. - WIDE",UK,9354866707,ipittman@example.org
9932,,Furniture,2024-06-14,41.69,,Return news black nothing compare group.,Canada,+1-846-623-6484x27666,christinebrown@example.com
9933,CUST_9933,Furniture,Jan 23 2025,243.63,6.0,Anything physical table because team.,usa,(358)565-4445,ajohnson@example.org
9934,CUST_9934,Electronics,2024-10-02,167.64,11.0,Marriage however field tonight wish.,Canada,001-987-264-0549x619,millerkenneth@example.org
9935,CUST_9935,Books,2024-05-13,403.37,17.0,Majority support culture deal now or.,Usa,875 575 1121x185,currysteven@example.net
9936,CUST_9936,Clothing,07/03/2024,61.92,10.0,Lawyer still card reduce relationship person.,UK,628 896 1520x659,wandacurtis@example.com
9937,CUST_9937,Electornics,18/03/2024,430.7,5.0,"Full, life, four. - agency",United Kingdom,(552)522-3899x39448,caroline28@example.net
9938,CUST_9938,nan,2024-06-23,485.09,15.0,Paper sometimes surface.,Canada,768-537-5364,oestrada@example.org
9939,CUST_9939,Grocery,2024-12-14,393.53,11.0,"Arm, its, gun. - system",Canada,6764905460,hsandoval@example.net
9940,CUST_9940,Books,Dec 01 2024,494.22,18.0,Decision toward financial kid.,UK,(361)493-6882,barbara18@example.com
9941,CUST_9941,Electronics,29/01/2025,79.95,8.0,City voice population effect plan.,Usa,878.230.3344x2666,nicoleanderson@example.org
9942,CUST_9942,nan,2024-09-22,355.57,17.0,Write easy too machine stuff.,usa,+1-503-659-2414,tjackson@example.com
9943,CUST_9943,Furniture,2024-12-26,21.01,16.0,RECEIVE PARTNER PRODUCTION TEACH.,Usa,5639857786,emolina@example.com
9944,CUST_9944,Electronics,02/12/2024,232.08,1.0,Be treatment six heart rock production.,United Kingdom,594716 2920,xmitchell@example.org
9945,CUST_9945,Electronics,Aug 25 2024,279.98,14.0,Case itself stand pattern hour.,Canada,366485 9224x69331,lopezmichael@example.com
9946,CUST_9946,Electronics,Jun 17 2024,364.25,12.0,Benefit trial half.,UK,+1 270 388 5153,krice@example.com
9947,CUST_9947,Electronics,May 19 2024,326.52,4.0,During above early our cultural.,United Kingdom,+1 820 838 8997x7208,michaelfoster@example.com
9948,CUST_9948,Clothing,2024-11-25,69.45,19.0,"Bill, fly, road, per, respond, box. - college",Usa,+1-803-910-2024x044,lopezrobert@example.net
9949,CUST_9949,Clothing,2024-12-21,23.03,1.0,Prove senior contain.,UK,(376)958-2251x095,rbruceexample.org.
9950,CUST_9950,nan,Mar 27 2024,32.24,3.0,Position each road clear budget agreement.,CAN,928890 6036x6039,pdunn@example.org
9951,CUST_9951,Grocery,Sep 23 2024,30.21,19.0,Recent fish across say.,UK,634.409.1064x5359,danielmartinez@example.com
9952,CUST_9952,Books,Oct 09 2024,50.12,2.0,STANDARD RECORD CHECK STAR CONTINUE.,usa,9267809622,robertsmeghan@example.com
9953,CUST_9953,Sports,Mar 06 2024,332.91,8.0,Structure discussion a through media.,CAN,+1-924-798-7886x2882,carlosrowe@example.net
9954,CUST_9954,nan,2024-03-22,248.3,9.0,"Senior, them, reach, scientist, just, instead, meet. - ground",CAN,8849136569,charles55@example.com
9955,CUST_9955,Grocery,Aug 25 2024,-199.99,2.0,Sit direction few.,United Kingdom,2095697604,jeremy35@example.net
9956,CUST_9956,Furniture,27/03/2024,391.68,11.0,Brother enter rest anything conference away.,United Kingdom,805 750 3412x36001,bkelly@example.com
9957,CUST_9957,nan,Jan 03 2025,166.01,8.0,"Role, number, win, agree, participant, scientist. - almost",United Kingdom,+1-381-306-5089x64291,joseph08@example.net
9958,CUST_9958,Clothing,Mar 14 2024,365.85,8.0,Media concern front bag deep best.,USA,(270)982-7688x782,deborah44@example.org
9959,CUST_9959,nan,Mar 01 2024,336.63,3.0,Speech dog past.,UK,466-735-6712x739,jasonmyers@example.org
9960,,nan,2024-05-14,120.45,5.0,"Hard, share, throughout, majority. - give",UK,+1-844-705-7855x128,eward@example.org
9961,CUST_9961,Sports,Mar 30 2024,342.31,6.0,Why perhaps nice first prove kind.,usa,498.916.5581x182,collinsamy@example.com
9962,CUST_9962,nan,Dec 20 2024,235.1,17.0,"Stand, most, pull. - shake",United Kingdom,+1-833-431-7029x556,wilsonlauren@example.com
9963,CUST_9963,Books,2024-10-24,340.72,5.0,FIELD DISCUSSION FOLLOW.,United Kingdom,702456 9340x98832,wlambertexample.com.
9964,CUST_9964,Electornics,2024-09-05,29.11,11.0,"Ahead, chance, save, officer. - economic",United Kingdom,267.428.4275,rickwilson@example.org
9965,CUST_9965,Electronics,14/07/2024,214.09,12.0,Feel us develop.,UK,001 313 342 8081,chansen@example.com
9966,CUST_9966,Sports,2024-12-03,145.0,16.0,Agreement attention ground energy region.,USA,960.301.3093x10456,stephen12@example.org
9967,CUST_9967,Furniture,2024-03-08,418.01,9.0,Fill movement matter.,UK,+1-856-693-2628x8061,beth62@example.net
9968,CUST_9968,Grocery,27/01/2025,91.44,19.0,"Hospital, stuff, cost, every, through. - boy",UK,001-311-240-9280x908,gmoses@example.com
9969,CUST_9969,Furniture,29/04/2024,283.32,4.0,Seek event whether present call box.,Canada,386-553-9549x78634,powerskenneth@example.com
9970,CUST_9970,Sports,27/03/2024,265.91,8.0,Training eat through under.,United Kingdom,001-796-376-2431x53658,ibailey@example.net
9971,CUST_9971,Furniture,13/12/2024,32.61,5.0,"Force, politics, old, card, only, enter. - arrive",Usa,376-686-5210x165,ecompton@example.org
9972,CUST_9972,Books,18/06/2024,364.01,15.0,Inside hundred member member increase.,UK,001-680-484-8391x27656,mccoymark@example.com
9973,CUST_9973,nan,2024-11-10,347.45,16.0,Care contain phone entire clearly future.,Usa,+1-782-970-3858x560,santiagopamela@example.com
9974,CUST_9974,nan,May 24 2024,190.53,9.0,Design beat realize perhaps four.,United Kingdom,+1 653 489 5667x0860,lopezanthony@example.net
9975,CUST_9975,Clothing,16/11/2024,339.31,14.0,Seem policy cost realize.,Canada,+1-288-551-2309x957,hickswilliam@example.com
9976,CUST_9976,Clothing,16/01/2025,452.5,15.0,Deep scientist successful rather.,CAN,+1-945-339-2148x07042,yvonne70@example.net
9977,CUST_9977,Electornics,2024-05-12,433.66,18.0,"Possible, arrive, after, instead, light. - baby",Canada,602.807.1038x20841,dmiller@example.com
9978,CUST_9978,Furniture,11/09/2024,418.31,2.0,IMAGE FORM DOG YOURSELF BAD.,Usa,445-486-7036,david59@example.net
9979,CUST_9979,nan,2024-07-30,480.58,6.0,Heavy spend discover do shoulder.,UK,982.252.7073,eturner@example.com
9980,CUST_9980,nan,Oct 28 2024,404.02,,Organization agent place seat face crime.,USA,001-940-759-0281x2144,ritterrebeccaexample.org.
9981,CUST_9981,Books,2024-08-31,423.68,14.0,AGE SKILL SERIES PERHAPS NEWSPAPER WORLD.,CAN,688 240 2384,walkergary@example.com
9982,CUST_9982,Clothing,Jul 21 2024,71.46,15.0,Thus American five.,usa,858-390-2986,jenniferbell@example.com
9983,,nan,2024-03-06,303.41,10.0,Sport line happen firm network.,United Kingdom,9409813636,jacksonmichael@example.org
9984,CUST_9984,Electornics,Aug 18 2024,-199.99,5.0,"Bed, reduce, million, theory, tonight, unit. - several",CAN,643.756.3468,brian45@example.net
9985,CUST_9985,Books,Mar 21 2024,477.96,5.0,Eight group break wife practice.,Canada,791-289-4492,wcole@example.org
9986,CUST_9986,Furniture,16/09/2024,465.74,17.0,Lawyer structure peace determine south fish.,Canada,001 437 281 2922x31443,amy77@example.com
9987,CUST_9987,Furniture,Mar 30 2024,152.23,10.0,Sell would middle.,USA,536-231-7038x0371,russell63@example.org
9988,CUST_9988,Books,Aug 16 2024,479.69,3.0,"Five, full, time, one, executive, difficult. - go",Canada,904-294-6372x939,hilljohnexample.org.
9989,CUST_9989,Clothing,Dec 20 2024,407.59,10.0,OF LATER SIT INTERESTING ABOVE.,Canada,+1-426-375-8932x65530,hhamilton@example.com
9990,CUST_9990,nan,23/12/2024,25.38,12.0,ARGUE ENERGY COULD HIS INTO.,CAN,448785 1581x0390,romanwillie@example.net
9991,CUST_9991,Sports,Mar 23 2024,246.34,6.0,"Before, win, popular, glass, exist, week. - peace",United Kingdom,659-449-7539x1884,mburgess@example.com
9992,CUST_9992,Electronics,May 27 2024,255.74,19.0,Material industry national.,USA,001-566-494-4062,aanderson@example.com
9993,CUST_9993,Grocery,Aug 18 2024,175.71,19.0,College page right hope inside sea.,UK,386 948 0418x359,kim15@example.net
9994,CUST_9994,Books,Apr 10 2024,277.12,2.0,"Possible, room, money. - understand",Canada,981.696.8200x374,tramirez@example.net
9995,CUST_9995,Electronics,Aug 17 2024,157.95,11.0,Kitchen billion or instead include together.,Usa,479 687 2654,samantha63@example.org
9996,,Furniture,2025-01-23,435.0,11.0,Network that form east race.,usa,7734897279,david60@example.net
9997,CUST_9997,Grocery,2024-07-16,56.34,15.0,Can score official condition fund whom.,usa,715-500-7131x7530,erincole@example.org
9998,CUST_9998,Electronics,Nov 23 2024,444.24,1.0,Hundred than gas man card writer.,usa,244-587-7178x8477,marcia31@example.net
9999,CUST_9999,nan,2024-06-15,41.64,5.0,EVERYONE LINE CHECK.,Canada,846-606-8680x6907,ebryanexample.com.
10000,,Electronics,Sep 24 2024,285.31,1.0,Rule TV option.,CAN,(650)829-0315,gary01@example.com
7968,CUST_7968,Grocery,07/07/2024,221.45,9.0,Often turn rule senior cause.,CAN,983.754.2547,robertbaldwin@example.net
3620,CUST_3620,Grocery,06/02/2025,493.81,7.0,Experience another door father none write.,United Kingdom,+1 482 824 0109x232,bryan13@example.org
1835,CUST_1835,Grocery,Jul 24 2024,176.44,5.0,Authority cut current.,USA,(897)401-0132,james06@example.com
4587,CUST_4587,Sports,23/09/2024,217.29,7.0,Generation among son oil.,CAN,+1-296-528-2261x366,sandershannah@example.org
2518,CUST_2518,nan,Jun 29 2024,324.7,15.0,Scientist likely now.,usa,4415985108,heather61@example.org
5007,CUST_5007,Furniture,18/10/2024,353.53,19.0,"Weight, degree, guess, education. - writer",United Kingdom,279-506-1291x552,jesus31@example.com
3716,,Books,11/05/2024,198.98,10.0,"Respond, career, street. - loss",CAN,488622 5432x50804,rothtaylor@example.net
3476,CUST_3476,Books,Aug 04 2024,400.16,4.0,Nearly system hand.,Canada,681-474-5721,csnyderexample.org.
5531,CUST_5531,Electronics,2024-09-27,52.75,,Bit know early.,UK,+1 247 250 6545,andersonrobertexample.net.
1532,CUST_1532,nan,2024-10-08,38.4,5.0,Air popular piece.,usa,+1-791-307-5414x509,rachel51@example.net
1948,,Electornics,17/09/2024,249.98,17.0,Case star us father him.,USA,001-776-980-5714x1283,ryanmoore@example.net
2220,CUST_2220,nan,Apr 17 2024,323.46,12.0,Either eight as.,United Kingdom,515 416 0481,deananthony@example.org
2019,,Sports,23/03/2024,153.97,3.0,"Reason, else, contain, involve, my. - million",Canada,246-247-2987x86706,emily24@example.com
8661,CUST_8661,Electronics,2024-06-25,133.29,17.0,Guy member share piece who kid.,usa,(616)734-2746,davidbrewer@example.net
5365,CUST_5365,Clothing,05/08/2024,323.14,9.0,Business side station policy.,USA,001 625 470 5017,gomezvirginia@example.net
4543,CUST_4543,Electornics,03/01/2025,494.29,3.0,PARTNER HEART MAJORITY SINCE.,Usa,532-919-6747,scottjames@example.com
8965,CUST_8965,Sports,2024-12-08,346.74,1.0,Site modern believe.,CAN,001 748 931 5522x27294,ehouston@example.org
71,CUST_071,Furniture,Oct 03 2024,25.08,14.0,Coach into understand however.,Canada,+1-391-249-5455x324,kingjoshua@example.org
8553,CUST_8553,Electronics,Nov 15 2024,225.3,15.0,"Learn, marriage, way, recent, direction. - citizen",UK,001-628-821-0466x15653,jennifer23@example.net
7372,CUST_7372,Electronics,2024-08-01,272.57,10.0,While page southern from personal.,CAN,001-296-307-4293x95035,jeffreyvaughn@example.net
5947,CUST_5947,Books,Jul 01 2024,135.35,1.0,Just often dinner truth wall.,United Kingdom,371.676.3127x8507,janetnguyen@example.net
1784,CUST_1784,Electronics,04/12/2024,291.38,9.0,"Score, voice, different, man, rule, TV. - husband",CAN,803.843.6842,anthonyshepard@example.com
9231,CUST_9231,Electornics,20/02/2025,354.45,14.0,Address quickly source.,USA,779419 4597x950,pjohnson@example.com
689,CUST_689,Electornics,2024-10-24,149.88,15.0,Foreign white across baby benefit business.,UK,001 595 309 5587x09660,kevinwarren@example.com
32,CUST_032,nan,Mar 31 2024,253.16,18.0,Near professor challenge lead choose but.,Canada,865 724 9180,wrobinson@example.com
4105,CUST_4105,Books,2024-09-11,439.25,,Party range where work.,UK,322382 3706x8228,xbradshaw@example.org
7730,CUST_7730,nan,2024-07-26,106.33,,Traditional question director security Congress American.,CAN,+1-643-732-4912x03915,morganoconnor@example.net
4770,CUST_4770,Clothing,Sep 10 2024,156.16,15.0,Attorney list easy Democrat account.,CAN,+1-293-441-3079x5933,audrey91@example.net
4287,CUST_4287,Sports,2024-11-10,389.46,10.0,TV AMOUNT BREAK MILLION EAT RELIGIOUS.,UK,+1 507 266 2967,wallsana@example.net
4342,CUST_4342,Electornics,Aug 09 2024,43.93,15.0,Table pattern appear.,Canada,001-237-283-2158x48639,nataliecarter@example.org
9281,CUST_9281,Books,2024-04-11,277.8,16.0,Decade let thousand suddenly sea.,USA,958-558-0234x587,jonathan14example.com.
4934,CUST_4934,Clothing,Nov 19 2024,422.38,,Marriage I section perhaps hit.,CAN,+1-547-536-9376x11796,nicholas51@example.com
3634,CUST_3634,Electronics,2024-07-09,175.11,6.0,Suggest each I clear national.,CAN,001-386-640-7624x44151,christopherscott@example.org
3236,,Books,Jan 23 2025,451.13,10.0,Usually machine rule his entire.,Canada,412-358-1879x68570,gomezdenise@example.com
9920,CUST_9920,Grocery,Aug 17 2024,297.16,13.0,"Perhaps, late, behavior, six. - interview",Canada,221581 9206,elizabetherickson@example.org
2907,CUST_2907,Grocery,19/01/2025,157.03,16.0,"Involve, wear, task, hot. - hot",CAN,+1-682-648-2287x96204,rogerschad@example.org
1344,CUST_1344,Sports,2024-08-22,329.63,3.0,"Red, line, rock, mind. - air",usa,(273)326-1955,larsonnatalie@example.net
8957,CUST_8957,Sports,Dec 22 2024,246.93,15.0,Third page federal impact bag nearly.,CAN,+1 289 232 0268,bmorgan@example.com
9952,CUST_9952,Books,Oct 09 2024,50.12,2.0,STANDARD RECORD CHECK STAR CONTINUE.,usa,9267809622,robertsmeghan@example.com
3479,CUST_3479,Clothing,2024-03-18,88.92,11.0,FEW POINT RESPONSE.,CAN,+1 664 379 8870x71983,cthomas@example.org
5406,CUST_5406,Grocery,2024-10-18,379.38,3.0,"Social, quickly, approach, where, sound. - late",CAN,001 407 961 8223x902,brownandrew@example.net
6359,CUST_6359,Clothing,May 31 2024,186.28,3.0,Land share career own.,UK,474.558.7787,fnewman@example.com
7912,CUST_7912,Clothing,Mar 04 2024,385.1,2.0,Mention avoid here right business.,USA,446.289.4632x8639,markaguilar@example.net
129,,Grocery,Sep 26 2024,228.54,4.0,"Term, Mr, five, religious. - see",United Kingdom,636 918 4364,jonathan40@example.com
3509,CUST_3509,Electronics,2024-07-16,108.22,2.0,Democrat dinner choice management.,usa,248.503.6025x85363,johnbond@example.org
2843,CUST_2843,Electronics,2024-02-28,322.65,,"Realize, wait, financial. - politics",UK,3754932087,mwhite@example.org
6545,CUST_6545,Grocery,05/12/2024,201.81,2.0,Wife whom week course.,USA,938 880 3808,dcastillo@example.org
6211,CUST_6211,Sports,2024-04-01,403.3,1.0,North consider call recent.,Canada,+1-834-880-0117,fvillarreal@example.com
4549,CUST_4549,Clothing,2024-04-02,30.88,15.0,"Prepare, through, memory. - attack",CAN,971.595.8488x0139,rebeccaspencer@example.net
9046,CUST_9046,Sports,2024-08-25,232.05,9.0,Tough beautiful entire represent money me.,CAN,001 696 914 7347x4470,rebeccadixon@example.net
9038,CUST_9038,Clothing,12/11/2024,161.2,6.0,"Executive, society, ability, spring, may, there. - assume",Canada,432-685-1925x0976,huynharthur@example.org
1488,CUST_1488,Grocery,2024-08-31,321.35,8.0,Probably enjoy head drive manager area.,UK,+1-401-631-4131,courtney53@example.org
4396,CUST_4396,Sports,2025-02-04,261.18,6.0,Option investment one southern various.,UK,(750)680-3272x01771,victoria95@example.net
2985,CUST_2985,Grocery,Jul 05 2024,180.77,8.0,Mother soldier leader yeah myself cover.,UK,6813671012,gsimmons@example.org
9851,CUST_9851,Grocery,Jun 25 2024,234.11,11.0,"Dream, order, doctor, number, money. - memory",CAN,969276 2300x647,sherri28@example.com
481,CUST_481,nan,09/12/2024,118.07,18.0,Should until will get record weight.,United Kingdom,001 963 675 2417x7863,donlucas@example.net
6335,CUST_6335,Electronics,Jan 08 2025,460.21,14.0,Toward political reality.,Canada,888 367 1961,etranexample.com.
4515,CUST_4515,Electronics,18/06/2024,198.21,,Other mother administration.,UK,563-762-3323x190,taylorgary@example.com
2817,CUST_2817,Books,Feb 08 2025,499.96,14.0,After note section when prove.,United Kingdom,475.887.5635x5312,matthewgarcia@example.net
2515,CUST_2515,Sports,2025-01-12,109.09,4.0,Voice actually better direction garden.,usa,577-528-3642x0930,webbclaireexample.org.
494,CUST_494,Electornics,Aug 08 2024,125.48,4.0,"Amount, think, factor, pull, prove. - defense",USA,+1-972-902-3337x1919,zallison@example.org
1994,CUST_1994,Electronics,2024-05-29,317.72,19.0,About weight control.,UK,001 798 782 1316x9926,hblack@example.org
