CitizenID,Name,BirthDate,Nationality,Address,VotingStatus,PassportNumber,TaxID,MaritalStatus,CriminalRecord,EducationLevel,Income,ImmigrationYear
CIT_8405,Audrey Torres,1938-04-23,FRANCE,"26948 Deborah Stream Suite 043, Christopherville, AK 78056",Yes,524823893,TAX-8405-13,Widowed,Yes,High School,121332.86,
CIT_8406,Joe Shaffer,1936-09-12,Bharat,"4485 Schwartz Islands Apt. 089, East Ian, VI 91122",Registered,B75401822,TAX-8406-24,Widowed,Pending,High School,19302.58,
CIT_8407,Justin Gonzalez,1987-10-03,America,"15771 Melanie Vista Suite 164, North Joseph, TN 50483",Y,INVALID_follow,TAX-8407-45,S,None,PhD,80421.53,
CIT_8408,Jessica Wells,1972-03-16,US,"976 Julia Ways Apt. 510, Katieburgh, PW 87606",No,119589147,TAX-8408-78,Single,None,High School,147797.95,
CIT_8409,ZACHARY BENNETT,1970-11-02,India,"890 Amy Corner, Port Allisontown, OH 48077",Yes,259658750,TAX-8409-07,Married,No,Masters,66978.72,1968.0
CIT_8410,Keith Reid,1957-01-14,FRANCE,"030 Allen Bridge Apt. 923, Philipstad, VI 36216",N,INVALID_affect,TAX-8410-74,Single,Yes,PhD,124528.79,
CIT_8411,SUZANNE BENTON,1990-03-10,America,"2444 Mendoza Ridges; West Carolynton; UT 38968,", ,Y08413889,TAX-8411-84,S,Yes,PhD,120618.28,
CIT_8412,Jesus Calhoun,1954-07-10,India,"4108 Rose Shoal, Elizabethborough, TX 60911", ,INVALID_according,TAX-8412-00,Divorced,No,Doctorate,16085.64,1968.0
CIT_8413,Melinda Martin,1991-06-23,America,"1820 Clark Lake Suite 080, Bryantshire, FM 17419",N,F73677265,TAX-8413-77,Unknown,Yes,Bachelors,-54829.0,
CIT_8414,SUSAN NORRIS,1934-03-07,America,"244 Andrew Forge Suite 032, Williamberg, VI 72709",Y,INVALID_image,,Unknown,No,HS,92670.44,
CIT_8415,BRIANNA CARRILLO,1955-01-08,USA,"016 William Neck, New Timothymouth, IA 23508",N,U34015204,TAX-8415-86,S,Pending,High School,41192.77,
CIT_8416,Monica Frey,2000-02-13,IND,"0917 Becky Cliff, East Jerrymouth, MP 55182",Yes,428574382,TAX-8416-84,Single, ,HS,70978.8,
CIT_8417,Lauren Garrett,1949-07-09,India,"640 Reynolds Fall Suite 611, Heathermouth, NH 55438",Yes,G09523693,TAX-8417-63,Married,No,Doctorate,70872.32,1965.0
CIT_8418,Alexis Hanna DDS,Mar 31 2018,France,"428 Phillips Track; Justinhaven; MO 21867,",Registered,320516677,TAX_8418_23,S,Pending,PhD,115723.32,2021.0
CIT_8419,Cody Simmons,1961-09-04,USA,"997 Melissa Key Apt. 731, Port Carlos, IA 14194", ,H57094024,,Widowed,Yes,Masters,53619.68,
CIT_8420,DALTON LARSON,1944-09-04,India,"13581 Elizabeth Keys Suite 330, Sheltonville, VI 13233",No,050086928,TAX-8420-43,Married,Yes,Doctorate,61578.63,
CIT_8421,James Berry,1941-10-31,India,"26432 Manuel Court Apt. 914, West Nathanborough, IL 22721",No,H54090901,TAX-8421-24,Divorced,None,Masters,77552.78,
CIT_8422,GREGORY LONG,1986-03-05,France,"056 Anne Crescent, Katieborough, GU 61563",Yes,R51471858,TAX-8422-18,Married,None,Doctorate,-16764.0,
CIT_8423,Scott Fleming,1955-04-17,France,"73310 Benjamin Station, Perezborough, NV 55964",Yes,F91574297,TAX-8423-48,Divorced,Pending,PhD,54050.65,
CIT_8424,Anthony Allison,1980-06-28,FRANCE,"69426 Reese Cliff, South Leonard, MA 98810",Y,935173224,TAX-8424-53,S,No,Doctorate,51468.55,1974.0
CIT_8425,BRENDA PAUL,1953-06-11,USA,"253 Jennifer Path; Melaniechester; NH 75681,",Yes,368050252,TAX-8425-31,Single,Pending,Doctorate,50364.35,
CIT_8426,GLENN BROWN,1980-04-21,FR,"0510 Jack Turnpike, West Nancy, AR 05249",No,INVALID_concern,TAX-8426-66,S,No,Doctorate,113130.25,
CIT_8427,PATRICIA NAVARRO,2002-03-30,Bharat,"18282 Harrison Lakes; Lake Joan; ND 75591,",Yes,118743304,TAX-8427-15,Divorced,Pending,Masters,73019.85,
CIT_8428,MATTHEW DURAN,1956-07-06,Bharat,"208 Gomez Rapid Apt. 750, East Amberview, OR 27550",Y,577772634,TAX-8428-39,Single,Pending,Doctorate,70935.85,1954.0
CIT_8429,PAUL BARAJAS,2003-03-10,United States,"6146 Steven Mills, Terrellbury, KY 46224", ,Q74247674,TAX-8429-04,Single,Yes,Masters,19831.92,
CIT_8430,Brandon Baker,1985-12-12,USA,"767 Merritt Green, Port Abigailview, AS 89613",No,INVALID_main,TAX_8430_26,Single,Yes,HS,131353.19,
CIT_091,Megan Nelson,1990-10-22,America,"349 Allison Plains, North Sharon, IL 60190",Yes,G34485562,TAX_8431_37,Unknown,No,Masters,11828.73,
CIT_8432,KENNETH TAYLOR,1962-11-14,FRANCE,"480 Compton Crescent Suite 795, Medinamouth, NE 74974",N,122870586,TAX-8432-46,S,Pending,Masters,126939.2,
CIT_8433,MARK LI,1993-12-14,FR,"808 Adam Crescent, Louisbury, NJ 32867",Registered,INVALID_possible,TAX-8433-40,S,None,PhD,149893.58,2011.0
CIT_8434,NANCY GONZALES,1977-09-30,United States,"671 Terri Trail Suite 072, Ramirezstad, CT 93305",Y,782590466,TAX-8434-43,Unknown,No,Bachelors,32448.28,
CIT_8435,Stephanie Lloyd,2004-11-21,India,"8554 Tiffany Forge; Vanessaside; ND 19253,",Y,INVALID_set,TAX-8435-23,S, ,High School,27528.45,1985.0
CIT_8436,Sean Curry,1950-12-19,USA,"5938 Vicki Point, New Raymondtown, MN 89663",Registered,INVALID_party,TAX-8436-48,S,Yes,Bachelors,29761.09,
CIT_8437,Paul Cook,1962-09-08,USA,"USNV Lang, FPO AP 51241",Yes,INVALID_condition,TAX-8437-23,Unknown, ,PhD,122277.8,
CIT_8438,Juan Hurley,1996-04-21,America,"199 Willie Locks Suite 064; Patriciatown; IN 34066,",N,999920659,TAX-8438-39,Unknown,None,Doctorate,87001.13,
CIT_8439,Jason Lopez,1955-04-01,India,"2273 Corey Avenue Apt. 723; East Heather; CO 43823,",Yes,587394624,TAX_8439_07,Widowed,None,PhD,135103.95,
CIT_8440,CATHERINE STEVENS,1991-10-04,IND,"884 Richard Grove; West Courtneyton; FL 38450,",Yes,547238364,TAX-8440-18,Married,No,Doctorate,11769.65,1984.0
CIT_8441,PAUL MARSHALL,Nov 30 1987,France,"57281 James Common Apt. 979, Chandlerborough, WV 64181",No,INVALID_government,TAX-8441-63,Divorced,Pending,HS,87246.1,
CIT_8442,Cassandra Nelson,2002-01-13,Bharat,"069 Skinner Village, Lake Hannahfort, DE 68234", ,D27572427,TAX-8442-06,Married, ,HS,62597.87,1984.0
CIT_8443,ANGELA STEPHENSON,1955-08-20,United States,"0489 Kara Streetravenue Suite 787; North Jacquelinestad; VT 07720,",No,INVALID_particularly,TAX_8443_29,Married,No,High School,117982.14,
CIT_8444,Michelle Austin,1997-05-04,Bharat,"844 Peterson Street Suite 079, East Kevin, OR 72360",Yes,S29485741,TAX_8444_48,Divorced,Yes,PhD,-84741.0,
CIT_8445,Cynthia Anderson,1963-01-26,India,"759 Kevin Canyon Apt. 217, New Edward, IN 25956", ,A97965465,TAX_8445_11,Unknown, ,PhD,38629.28,1957.0
CIT_8446,Shaun Moon,1958-06-08,IND,"615 Michael Ramp Apt. 379, Connorland, RI 61549",No,407919508,TAX-8446-01,Widowed,Pending,High School,124944.66,1950.0
CIT_8447,TRAVIS KELLER,1999-09-08,US,"012 Rivera Stravenue, West Claudiaborough, GA 22548",No,761414606,TAX-8447-38,Unknown,Yes,Bachelors,15596.56,
CIT_8448,JENNA WOOD,1958-03-27,IND,"2047 Alexis Gardens; South Alexandrastad; MN 56560,",Y,735226333,TAX-8448-90,Married,Yes,Masters,49304.32,
CIT_8449,Manuel Johnson,1965-04-06,United States,"5538 Jenkins Parkway Apt. 327; Robintown; TN 14002,",No,R25364637,TAX-8449-39,Unknown, ,Masters,145334.94,
CIT_8450,Jessica Cowan,1982-09-28,FRANCE,"432 Michael Inlet Apt. 402; Emilybury; NY 64796,",Registered,C62081844,TAX-8450-15,S, ,Masters,18201.84,
CIT_8451,Rebecca Ross,1991-01-18,FRANCE,"63575 Jared Harbor Apt. 318, Davidhaven, KS 87222",Yes,907505727,TAX-8451-68,Divorced,No,High School,-48792.0,
CIT_8452,Nathan Hernandez,1993-01-13,United States,"Unit 8548 Box 7706, DPO AA 98657",Registered,W52519465,TAX-8452-19,Single,None,Doctorate,116991.74,
CIT_8453,Michael Patel,1981-12-08,US,"0405 Reginald Rest, East Raymondfort, FL 26067",N,INVALID_any,TAX_8453_44,Divorced, ,PhD,85985.19,
CIT_8454,SHELIA CARRILLO,2002-03-29,Bharat,"862 Sandra Streetream; Christopherstad; SD 26857,",Y,R29988961,TAX_8454_90,Unknown,No,PhD,82865.36,2008.0
CIT_8455,Tammy Santiago,1960-08-12,FRANCE,"1324 David Isle; Dylanview; PW 76553,", ,150507775,TAX-8455-88,S, ,High School,96113.38,
CIT_8456,Jonathan Henry,1939-03-23,FR,"6088 Anne Fords; West Scottport; VT 28872,",Registered,W61053146,TAX-8456-35,Unknown,Yes,Masters,85729.47,1995.0
CIT_8457,Casey Hudson,1976-10-17,US,"8382 Jessica Ranch, Douglaschester, IN 55375", ,553166605,,Widowed,Pending,High School,66258.03,
CIT_8458,GABRIEL FRYE,1996-04-09,Bharat,"242 Harry Glen, Thompsonfurt, GU 24568", ,813784371,TAX-8458-25,Married,Pending,HS,35559.23,2010.0
CIT_8459,Justin Jones,1969-07-11,FRANCE,"89709 Chad View, North Gina, NC 64855", ,826711215,TAX-8459-26,Married, ,PhD,133806.18,2020.0
CIT_8460,Suzanne Wilson,1985-05-14,FRANCE,"178 Jacob Corner Apt. 043; Port Devin; ID 46070,",Y,G47617402,TAX_8460_30,Unknown,Pending,Doctorate,130018.58,
CIT_8461,Rhonda Lawson,Dec 10 1977,US,"501 Snyder Hollow Apt. 794; North Larry; MD 33720,", ,010533454,TAX_8461_82,Widowed,None,High School,59287.18,
CIT_8462,MATTHEW GOMEZ,1942-05-11,USA,"496 Aaron Gateway, Allisontown, NM 40236", ,Z01635812,TAX-8462-94,Married,None,HS,76582.26,
CIT_8463,Benjamin Lyons,1977-03-31,America,"Unit 7979 Box 0543; DPO AE 79918,", ,882421340,TAX-8463-85,S,No,Bachelors,43437.49,
CIT_8464,CRAIG LUCAS,1947-12-11,US,"35079 Rodriguez Park, Taylorhaven, KS 16917",Y,650880467,TAX-8464-58,Divorced,No,Doctorate,146533.4,
CIT_8465,Ryan Miller,1950-03-16,FRANCE,"230 Roberts Glen Apt. 013, North Haileymouth, KS 48507",No,O56732507,,Divorced,No,PhD,59121.37,
CIT_8466,Robert Sherman,1975-03-18,India,"11576 Carl Creek, South Amberborough, FM 12474", ,144396247,TAX-8466-00,S,None,PhD,41846.13,
CIT_8467,Ashley Cole,1959-13-32,India,"42999 Vickie Drives; Thomasland; KY 01491,",Yes,775615674,TAX-8467-90,Widowed,No,Masters,40498.3,
CIT_8468,Brooke Sanders,1951-07-03,US,"37158 Christina Fords; North Anna; NC 80625,",No,INVALID_first,TAX-8468-23,Divorced, ,Doctorate,40744.33,
CIT_8469,Kenneth Brooks,1969-09-16,France,"92288 Avila Cape, Robinsonstad, RI 90318",Registered,D52499353,TAX-8469-03,Single,Pending,Bachelors,38258.82,
CIT_8470,GLENDA THOMAS,1992-04-24,IND,"02755 Angela Views Apt. 517, Port Hector, CT 16792",Yes,H04042266,TAX-8470-43,Widowed,None,PhD,87346.81,
CIT_8471,FELICIA JACOBS,1953-01-21,USA,"4324 Michael Gardens, Virginiaview, AZ 39984", ,D99020714,TAX-8471-76,Widowed, ,High School,67802.9,
CIT_8472,Matthew Long,1967-05-17,Bharat,"491 Lisa Skyway, Jeanville, MP 85254",No,467782021,TAX-8472-42,Married, ,HS,39729.07,
CIT_8473,Ralph Bender,1966-12-14,USA,"PSC 7872, Box 4510, APO AA 88248",No,O28113026,TAX-8473-12,Unknown, ,PhD,97417.34,
CIT_8474,Mr. Michael Shaffer Jr.,1961-08-21,IND,"8012 Smith Circles; Port Bradley; WA 58367,",No,L38892450,TAX-8474-47,Unknown,No,Masters,97033.22,
CIT_8475,Tammy Lowery,1999-10-31,India,"8600 Trevor Road; West Brendahaven; AZ 03193,",No,INVALID_program,TAX-8475-20,S,Yes,High School,21491.96,
CIT_8476,MISS MORGAN BUSH,2004-12-28,IND,"21001 Brown Square Suite 110; Leonfort; NJ 19063,",Registered,Q01901867,TAX_8476_06,Married,None,Bachelors,125532.77,
CIT_8477,Melissa Howell,1980-04-04,United States,"2738 Chang Mission, Lake Craig, AL 59577",No,K49082085,,S,Pending,Doctorate,116303.64,
CIT_8478,Duane Park,1939-09-24,FRANCE,"6042 Anthony Light Apt. 056; Rachelshire; NC 75204,",Y,X82253909,TAX-8478-30,Divorced,Yes,High School,135224.46,1962.0
CIT_8479,BRENDA CAREY,2000-01-09,US,"6190 Marcia Spur Apt. 404, South Keithfort, GU 74930",Yes,J83322343,TAX_8479_40,S,None,PhD,119264.15,
CIT_8480,Karen Pacheco DDS,Sep 13 2017,USA,"89629 Catherine Ville; South Kyleberg; MA 73790,",No,Y88445816,TAX_8480_25,Widowed,None,Masters,53698.68,
CIT_8481,JEFFREY DAVIS,1959-09-07,USA,"8249 Charles Inlet Suite 405, Smithville, AZ 63250",No,M54007887,,Married,Yes,High School,30043.33,
CIT_8482,Scott Davis,1952-04-06,France,"56182 Thomas Canyon; Port Paulville; NY 26099,",Yes,A91581496,TAX-8482-56,Widowed,None,High School,61049.62,2016.0
CIT_8483,Lisa Haley,1987-09-09,France,"22389 Jonathan Summit; East Marthaland; NY 25015,",Registered,INVALID_central,TAX-8483-36,Unknown,Pending,High School,43254.74,
CIT_8484,Joshua Davis,1943-12-23,FRANCE,"USCGC Oconnor; FPO AA 33027,", ,C09749776,,Single, ,Doctorate,136656.46,
CIT_8485,JAVIER MOORE,1969-10-22,Bharat,"034 Shannon Rest, Carrfurt, IL 00515",N,T19396487,TAX-8485-41,Divorced,None,HS,100949.08,
CIT_8486,Kelly Ryan,1956-11-27,FR,"9654 Wilson Unions, Lake Raymond, OK 36041",Registered,312608449,TAX-8486-40,Single,None,Bachelors,84016.5,
CIT_8487,Becky Mendoza,1948-10-05,India,"9900 Raymond Glen Suite 880; Lake Tylerport; PR 20130,",Registered,INVALID_start,TAX-8487-50,Widowed,None,Doctorate,142497.23,1952.0
CIT_8488,Mark Martin,1965-08-01,USA,"PSC 8261; Box 3461; APO AA 29575,",Y,D67565487,,Single,Yes,Bachelors,78333.44,
CIT_8489,Lori Lambert,1960-07-03,United States,"68360 Debra Island, Port Sandra, AS 16453",Registered,X31815110,TAX-8489-90,Single,Yes,HS,17531.65,
CIT_8490,William Simon,1935-12-24,US,"9492 Joyce Plains Suite 245, Michaelmouth, HI 45944",Y,000705978,TAX-8490-67,Married,Pending,Doctorate,35473.06,
CIT_8491,SHANE POWELL,1985-04-01,FRANCE,"14053 Julie Park Suite 692, Rogerville, VI 98346",No,Q80124334,TAX-8491-10,Unknown, ,PhD,51763.48,2014.0
CIT_8492,AMANDA HAMPTON,1961-03-28,FRANCE,"PSC 0990, Box 3146, APO AP 79936",N,INVALID_prepare,TAX_8492_13,Widowed,No,Masters,16288.49,
CIT_8493,AUDREY WILSON,May 14 2024,FRANCE,"20385 Tiffany Courts; Hendersontown; HI 36146,", ,130406878,TAX-8493-94,Single,None,PhD,32782.29,
CIT_8494,Michele Smith,2002-02-27,US,"75770 Sabrina Junctions Apt. 267, North Jamestown, AS 17885", ,R70635508,TAX-8494-63,S, ,HS,28144.71,
CIT_8495,Andrew Brown,1984-01-10,US,"7824 Chavez Knolls, Lisaside, MH 38146",N,S12632988,TAX-8495-63,Widowed, ,Masters,131953.05,
CIT_8496,Jason Henderson,1964-02-19,Bharat,"969 Norris Junctions, East Garrettmouth, HI 85858",Yes,Z06161147,TAX-8496-01,Divorced,Pending,Masters,104502.74,1958.0
CIT_8497,Douglas Kelley,2006-05-27,France,"1141 Mariah Avenue, Davidburgh, AS 83047",Yes,INVALID_score,TAX-8497-41,Widowed,Yes,Masters,101458.09,
CIT_8498,Lauren Roberts,1969-13-32,USA,"Unit 6466 Box 8898, DPO AP 78939",N,H38606301,TAX-8498-41,Divorced,Yes,Bachelors,119962.47,
CIT_8499,RODNEY YANG,1976-04-05,United States,"317 Fritz Views Suite 625, Reedland, MS 56567", ,INVALID_of,TAX-8499-40,Widowed,None,High School,147527.75,
CIT_8500,Carol Jackson,Jan 20 1994,US,"31080 Crawford Inlet, Glennton, AL 12876", ,INVALID_relate,TAX-8500-71,Single,Yes,High School,59758.83,
CIT_8501,MARGARET VEGA,1960-08-19,India,"3934 Matthew Street, Andrewburgh, GA 51175",Y,INVALID_person,TAX-8501-71,Widowed,No,Masters,94259.04,2020.0
CIT_8502,Eric Walter Jr.,1971-06-08,US,"968 Mitchell Island, Singletonmouth, UT 29669",No,INVALID_business,TAX_8502_06,Unknown, ,Masters,59542.95,
CIT_8503,RACHAEL CHRISTIAN,1949-10-22,IND,"97183 Steven Groves, Ashleyburgh, WI 80065",No,452844195,TAX-8503-76,Divorced,None,Bachelors,28666.0,
CIT_8504,SYDNEY GONZALEZ,1975-06-15,France,"578 Cox Mountain Apt. 068, North Matthew, RI 13325",Yes,098047290,,Married,Yes,Masters,23996.27,
CIT_8505,Kristen Garcia,1979-10-12,US,"Unit 6218 Box 2313, DPO AP 88088", ,C43438704,TAX-8505-58,Married,Pending,High School,84245.82,
CIT_8506,MELISSA LEE,1978-04-19,FRANCE,"375 Moore Village Suite 075, West Sharonberg, NC 94028",Registered,M30214770,TAX-8506-46,Divorced,Yes,HS,101422.16,1978.0
CIT_8507,Sheila Walsh,1942-11-06,IND,"7596 Harris Burg Apt. 855, Aprilville, GA 05636",Yes,480404743,TAX-8507-99,Single,Yes,PhD,128561.88,
CIT_8508,Miranda Chavez,1972-10-07,FRANCE,"8702 Guzman Prairie Suite 925, Port Christina, SD 09142",Registered,584758927,TAX-8508-94,Widowed,Yes,PhD,100276.68,
CIT_8509,Jason Terry,1939-05-31,IND,"8984 Martin Ferry; East Courtneyberg; AK 96420,",Registered,N82406566,TAX-8509-27,Divorced,Pending,HS,124179.69,1937.0
CIT_8510,Mark Lee,1966-10-23,US,"62127 Robert Burg; East Annton; HI 30130,", ,C88238210,TAX-8510-94,Unknown,Yes,PhD,32123.02,
CIT_8511,Kenneth Robles,1984-02-05,FR,"282 Sarah Vista Suite 655, North Andrewmouth, NH 87034",Y,771078230,TAX-8511-75,Widowed,No,HS,91629.83,1995.0
CIT_8512,Melissa Terry,1965-05-26,Bharat,"505 Stevenson Mountains Suite 480, Davistown, FM 76193", ,692655821,TAX-8512-12,Married,None,PhD,141344.44,
CIT_8513,MELINDA COLEMAN,1981-09-15,FRANCE,"65767 Howard Streetravenue; West Teresa; FM 77822,", ,198492045,TAX-8513-19,Unknown,None,Bachelors,139987.28,1965.0
CIT_8514,PATRICIA HUBBARD,1973-01-10,USA,"PSC 1262; Box 1212; APO AE 91020,",Y,634125632,TAX_8514_39,Unknown,No,Doctorate,139317.99,
CIT_8515,Amber Moses,1970-06-07,IND,"USCGC Frey, FPO AE 67734",Yes,696172128,TAX_8515_08,Widowed,Yes,HS,130600.96,
CIT_8516,BAILEY RODRIGUEZ,1937-07-15,USA,"26522 Thompson Underpass Apt. 279, Kennethmouth, GU 96637",Registered,293681247,TAX_8516_14,S,Pending,High School,34935.54,
CIT_8517,Michaela Martin,1945-12-24,FRANCE,"878 Samuel Manor Suite 790, Port Nicolechester, SC 01325",No,D39586375,TAX_8517_73,Unknown,Pending,Doctorate,33483.39,
CIT_8518,CHELSEY REEVES,2007-02-13,FR,"357 Simmons Stravenue, Scottchester, NC 73428",Registered,H48258709,TAX-8518-34,Widowed,Yes,Masters,31950.8,
CIT_8519,Jesus Boyd,1978-02-12,India,"3112 Streetephanie Flat Suite 959; New Heatherland; CT 37678,", ,INVALID_environment,TAX-8519-30,Married,Yes,Masters,53616.31,1973.0
CIT_8520,ANTHONY BARNETT,1941-04-03,US,"158 White Rue, Jennifermouth, VT 78419",Y,642454048,TAX-8520-96,Widowed,Yes,HS,26148.19,
CIT_8521,Tamara Horton,1967-11-02,USA,"281 Nunez Shoals, Suzanneshire, RI 60550",Y,366106842,TAX_8521_70,Unknown,Yes,Masters,133167.53,
CIT_8522,Carolyn Gardner,1949-08-17,France,"60224 Roberson Junction Suite 782, Moonview, IL 00653",No,INVALID_continue,,Widowed,Pending,HS,90526.88,1971.0
CIT_8523,Rebecca Maxwell,1989-03-03,IND,"59651 Rebekah Ports Suite 942, Smithchester, OH 22848",N,N67710348,TAX-8523-75,S,None,PhD,126110.18,
CIT_8524,Charles Rangel,2006-03-11,IND,"9217 King Creek Suite 805, Glennland, MT 79156",Y,862051906,TAX-8524-85,Married,None,HS,126520.32,1954.0
CIT_8525,Nicole Garrett,1972-06-04,IND,"79842 Foster Hills, Rasmussentown, MH 79020",N,INVALID_resource,TAX-8525-99,Widowed, ,Masters,109923.76,
CIT_8526,Stephanie Tate,1947-05-18,India,"PSC 9521, Box 1176, APO AE 76536",N,X98499775,,S,No,HS,25092.34,2016.0
CIT_8527,Tracy Mason,1987-06-17,USA,"Unit 3447 Box 2586, DPO AE 80096", ,D26606397,TAX-8527-69,Widowed,Yes,PhD,19834.85,
CIT_8528,Jose Martinez,1986-11-22,America,"1604 Murphy Park Apt. 414, South Kelly, AR 16276",Y,876402854,TAX-8528-45,Divorced,None,Masters,69282.63,
CIT_8529,Laura Braun,1959-10-18,United States,"PSC 5538, Box 3364, APO AA 14684", ,426741407,TAX-8529-90,Married, ,PhD,110688.91,
CIT_8530,Jessica Smith,1957-04-29,USA,"51295 Kiara Shore Apt. 791; North Mallorybury; IA 14982,", ,122166024,TAX-8530-37,Married,No,HS,22799.87,
CIT_034,LAURA BEARD,1970-13-32,United States,"777 Thomas Street, West Alexisbury, AK 66551",No,R24113603,TAX-8531-74,Married, ,High School,92397.6,
CIT_8532,AMANDA MARSHALL,2000-01-06,India,"912 Delgado Street, Lake Jessicafurt, TN 46540", ,W72649535,TAX-8532-45,Single,Yes,High School,117565.43,
CIT_8533,ROBERT COOLEY,2005-09-01,IND,"056 Bryant Islands Apt. 931, Sheilaland, PW 37662",Registered,329684897,TAX-8533-24,Married,None,High School,56102.64,
CIT_8534,Courtney Phelps,1946-03-04,India,"017 Barnett Forks Apt. 626; Lake Reginald; AL 68428,",Registered,003136235,,Married, ,Doctorate,24861.78,1991.0
CIT_8535,Lindsey Calhoun,1967-06-02,Bharat,"7444 Johnson Fields Apt. 281, North Mary, WV 38069",Registered,347376745,TAX-8535-96,Single, ,Doctorate,17128.66,
CIT_8536,TIMOTHY DICKERSON,1977-13-32,Bharat,"6597 Fletcher Ferry Apt. 045; North Misty; GU 19508,",Y,G01577300,TAX-8536-13,S,Pending,Doctorate,136135.46,
CIT_8537,Gavin Cox,1993-08-22,India,"5688 Smith Plains, Nicholeburgh, AL 49184",Y,D19153644,TAX_8537_60,Married, ,PhD,18447.7,1988.0
CIT_8538,MATTHEW BARNETT,1971-11-28,Bharat,"1720 Katie Highway Apt. 668; Port Jamesville; OR 87703,",N,134949838,TAX-8538-31,Single, ,Bachelors,12764.53,
CIT_8539,Cynthia Bradley,1986-06-19,France,"5457 Davis Harbor Suite 849, Taraton, TN 39700",N,A28550904,TAX-8539-61,Divorced,Yes,HS,115035.55,
CIT_8540,David Sullivan,1992-10-25,United States,"6751 Mitchell Wall Suite 099, West Ronaldstad, ND 80200", ,S61560420,TAX-8540-95,Married, ,Masters,77728.93,
CIT_8541,ASHLEY WALLER,1986-04-18,Bharat,"77980 Ray Landing Apt. 759, New Alexmouth, AZ 20127",Registered,Y35385302,TAX-8541-16,Unknown,None,Doctorate,131237.59,
CIT_8542,TAMMY HAYNES,1994-02-17,FR,"10568 Holloway Light; New Karen; MP 60856,",N,G15781019,TAX-8542-71,Widowed,No,Bachelors,45879.38,1958.0
CIT_8543,ADAM POWERS,1935-10-29,France,"82392 Kristie Island Suite 119, West Dennis, NM 16331", ,INVALID_compare,TAX-8543-79,Married,None,High School,56655.39,
CIT_8544,ANNA HILL,1941-03-01,America,"252 Morris Run, Lake Russell, VA 78757",N,X36880715,TAX-8544-31,Unknown,None,Bachelors,40924.1,
CIT_8545,Dr. Sharon Freeman,1942-05-23,France,"8413 Ellis River; Bakerville; CT 25147,",Yes,062965459,TAX_8545_62,Married, ,High School,59860.79,
CIT_8546,Brandon Michael,1961-10-05,France,"623 Williams Ridge, South Heatherstad, LA 01440",N,X41865063,TAX-8546-51,Unknown,Pending,PhD,98978.05,1951.0
CIT_8547,Elizabeth Willis,1992-10-18,America,"674 Peters Fork, Port Tammymouth, ND 74588", ,886914708,TAX_8547_69,Unknown, ,Masters,84530.8,
CIT_8548,Richard Hill,2001-01-11,US,"6473 Carter Knoll Suite 025; Ryanport; MP 26968,",N,N64158296,TAX_8548_06,Widowed, ,Bachelors,141159.0,
CIT_8549,JORGE HORTON,1954-10-28,France,"2421 Huber Pike, Port Tara, PR 91883",Yes,A11278269,TAX_8549_91,S,None,PhD,106410.12,1956.0
CIT_8550,James Monroe,1992-04-02,FRANCE,"8515 Larry Crest Apt. 987, South Andrew, CT 09319",Registered,D91408476,TAX-8550-75,Unknown,No,Doctorate,131889.68,2013.0
CIT_8551,Diane Bell,1955-03-17,FRANCE,"90317 Emily Unions Suite 542; North Roger; KY 20108,",No,I30271954,TAX-8551-16,Divorced, ,Masters,147108.01,1997.0
CIT_008,Stephanie Stone,1950-10-16,IND,"74300 Jennifer Squares, Lake Rebeccaside, CT 02946", ,INVALID_indeed,TAX-8552-96,S, ,Bachelors,31888.13,
CIT_8553,Dr. Christopher Carter,1937-09-08,India,"647 Billy Mall, Janetborough, ME 00652",N,INVALID_simply,TAX-8553-44,S, ,Masters,100429.06,1956.0
CIT_8554,EMILY BLACK,Jan 14 1992,US,"46926 Cook Way, Lawrencefort, ND 02241",No,854406461,TAX-8554-78,Single,No,Doctorate,-72053.0,
CIT_8555,TAYLOR FREEMAN,1975-06-22,Bharat,"PSC 1389, Box 2631, APO AP 70664",N,M85463222,TAX-8555-42,Single,No,PhD,101595.02,
CIT_8556,FELICIA CLARK,1962-10-11,US,"314 Kenneth Mission Suite 994, Anthonyhaven, WI 81788",Registered,Z38707536,TAX-8556-09,Single,None,Masters,96896.32,
CIT_8557,MELANIE CANNON,1960-06-05,America,"33735 Herrera Extensions Suite 690, Alexanderfort, IA 45834",No,987467016,TAX_8557_31,Widowed, ,HS,99457.35,
CIT_8558,Shannon Bryant,1983-08-15,FR,"9448 Hess Curve, Theresashire, TX 76580", ,659557925,TAX-8558-01,Single, ,High School,24021.33,1978.0
CIT_8559,Edward Hill,1935-03-23,FR,"018 Crystal Shoal Suite 974, West Tiffany, AR 21795",No,L04844271,TAX-8559-21,Married,Yes,PhD,57055.36,
CIT_8560,Timothy Williams,1960-09-11,America,"28252 Tammy Fort; Jeremyfort; VI 89051,",Registered,J87717902,,Divorced, ,PhD,39650.25,
CIT_8561,MIRANDA HOWE,1982-09-27,America,"5741 Jessica Dale, South Donald, MI 86500",N,449612676,TAX_8561_30,Unknown,No,PhD,116962.47,
CIT_8562,MATTHEW KNAPP,1955-03-26,FRANCE,"25797 Thompson Lodge Apt. 107, Curtisbury, VT 54464", ,438688694,TAX-8562-81,Widowed,Pending,PhD,119363.83,
